INPUT:right_0	INPUT:right_1	INPUT:right_2	INPUT:right_3	INPUT:left_0	INPUT:left_1	INPUT:left_2	INPUT:left_3	INPUT:prompt	GOLDEN:result
https://sdcomparisons.blob.core.windows.net/prompts-comparison/a1191f30-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a1246ac0-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a14b5748-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a154ffdc-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a0cf2772-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a0ead3f0-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a0f7da0a-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a10be37e-d2cf-11ed-914c-000d3a8f56ff.png	a dog	left
https://sdcomparisons.blob.core.windows.net/prompts-comparison/a19d7172-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a1a60210-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a1b2ff92-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a1c1dbde-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a162dbb6-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a1747358-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a1817bb6-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a1929928-d2cf-11ed-914c-000d3a8f56ff.png	Geralt of Rivia and Yennefer at Kaer Morhen	left
https://sdcomparisons.blob.core.windows.net/prompts-comparison/a1d2c80e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a1ddb962-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a1f55f2c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a20158fe-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a2127fa8-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a2193514-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a2226364-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a227bce2-d2cf-11ed-914c-000d3a8f56ff.png	a female model with long black hair	right
https://sdcomparisons.blob.core.windows.net/prompts-comparison/a26c7b02-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a2713ed0-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a2769c68-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a27bec4a-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a2350820-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a2411b60-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a2503ba4-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a25c00e2-d2cf-11ed-914c-000d3a8f56ff.png	a crow in cyberpunk style	left
https://sdcomparisons.blob.core.windows.net/prompts-comparison/a2812bc4-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a28cd4a6-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a29fa9c8-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a2ac2ac2-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a2b9e48c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a2cbe7cc-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a2d4e3b8-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a2e5476c-d2cf-11ed-914c-000d3a8f56ff.png	a magical deer with blooming horns at night	right
https://sdcomparisons.blob.core.windows.net/prompts-comparison/a2eb225e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a2f8114e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a314ea6c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a32b6de6-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a33af176-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a3474af2-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a3556eac-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a360020e-d2cf-11ed-914c-000d3a8f56ff.png	a picture of the Simpsons	right
https://sdcomparisons.blob.core.windows.net/prompts-comparison/a3b48b30-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a3c1e942-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a3cd9f58-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a3dbe2a2-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a36e215e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a38b7056-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a398369c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a3a6a966-d2cf-11ed-914c-000d3a8f56ff.png	a guitar	left
https://sdcomparisons.blob.core.windows.net/prompts-comparison/a420b738-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a42c403a-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a438799a-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a43e8e84-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a3e1746a-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a3f03b9e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a3f9d85c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a4127cea-d2cf-11ed-914c-000d3a8f56ff.png	a portrait of african zeus in gilded hoplite armour	left
https://sdcomparisons.blob.core.windows.net/prompts-comparison/a4906632-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a49e9662-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a4adc29a-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a4be748c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a44ac9b0-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a45ad7f6-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a46cbd68-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a47a4636-d2cf-11ed-914c-000d3a8f56ff.png	a portrait of a 18th century French farm woman from Paris	left
https://sdcomparisons.blob.core.windows.net/prompts-comparison/a4c8644c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a4d8c1e8-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a4ea4f30-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a501073e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a50fee70-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a51d50ba-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a526fe3a-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a537cf6c-d2cf-11ed-914c-000d3a8f56ff.png	a fantasy town street	right
https://sdcomparisons.blob.core.windows.net/prompts-comparison/a5855656-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a5961c48-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a5a387f2-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a5b2a4b2-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a546997a-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a551ae32-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a56ba8d2-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a575911c-d2cf-11ed-914c-000d3a8f56ff.png	Horus being worshiped by slaves in an ancient Egyptian background	left
https://sdcomparisons.blob.core.windows.net/prompts-comparison/a5c466de-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a5d6f902-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a5e7a4a0-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a5f892ec-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a606978e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a620b006-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a62bea66-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a63fe5fc-d2cf-11ed-914c-000d3a8f56ff.png	a cat	right
https://sdcomparisons.blob.core.windows.net/prompts-comparison/a6560c42-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a6624cc8-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a66ff670-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a67ba132-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a6882ee8-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a698d0a4-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a69db1aa-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a6abe2a2-d2cf-11ed-914c-000d3a8f56ff.png	a donkey kong level	right
https://sdcomparisons.blob.core.windows.net/prompts-comparison/a6ef0578-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a708d674-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a71aa890-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a7241448-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a6b1794c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a6bfa18e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a6caee68-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a6d55fa6-d2cf-11ed-914c-000d3a8f56ff.png	a futuristic messiah standing amongst rubble	left
https://sdcomparisons.blob.core.windows.net/prompts-comparison/a76dd452-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a778fb70-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a784948a-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a79f3920-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a72bcb0c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a741024c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a758b96e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a763818c-d2cf-11ed-914c-000d3a8f56ff.png	a cute and lovely digital art	left
https://sdcomparisons.blob.core.windows.net/prompts-comparison/a7ffc1be-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a80549e0-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a80bf66e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a8136232-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a7aef676-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a7c4ae94-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a7d28b04-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a7ed223e-d2cf-11ed-914c-000d3a8f56ff.png	a bunny with ears	left
https://sdcomparisons.blob.core.windows.net/prompts-comparison/a86452aa-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a87288de-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a8844bf0-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a89750d8-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a819354a-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a82a77ec-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a848c242-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a858bc06-d2cf-11ed-914c-000d3a8f56ff.png	a painting of an alien	left
https://sdcomparisons.blob.core.windows.net/prompts-comparison/a8ecc41e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a904ae1c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a90f9b2e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a919b852-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a8bac766-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a8cd9c7e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a8d9898a-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a8e39330-d2cf-11ed-914c-000d3a8f56ff.png	Wonder Woman from the movie RRR	left
https://sdcomparisons.blob.core.windows.net/prompts-comparison/a9281d66-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a9362262-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a9436422-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a9513688-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a9610e1e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a96cd17c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a97c91e8-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a988f8e8-d2cf-11ed-914c-000d3a8f56ff.png	a cyberpunk painting of words falling from the sky on a ground covered with books	right
https://sdcomparisons.blob.core.windows.net/prompts-comparison/a99517f4-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a9a7025c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a9b67868-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a9c7c500-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a9d244c6-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a9d7658c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a9dc7da6-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a9e168a2-d2cf-11ed-914c-000d3a8f56ff.png	a futuristic car	right
https://sdcomparisons.blob.core.windows.net/prompts-comparison/a9e831be-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a9f293d4-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/aa07b2a0-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/aa156396-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/aa24b184-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/aa3dd5f6-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/aa4d577e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/aa6c6678-d2cf-11ed-914c-000d3a8f56ff.png	a beach of candies	right
https://sdcomparisons.blob.core.windows.net/prompts-comparison/aab219ca-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/aac78e68-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/aada799c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/aae90b10-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/aa7afe72-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/aa8b03c6-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/aa94f21e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/aaa5b40a-d2cf-11ed-914c-000d3a8f56ff.png	Pikachu at Times Square with two guns	left
https://sdcomparisons.blob.core.windows.net/prompts-comparison/aaf449c6-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/aafe6e56-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/ab126082-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/ab2c965a-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/ab3c4c08-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/ab459d44-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/ab5ac534-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/ab662924-d2cf-11ed-914c-000d3a8f56ff.png	a baroque throne chair	right
https://sdcomparisons.blob.core.windows.net/prompts-comparison/ab716d98-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/ab7e0512-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/ab8add6e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/ab962408-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/aba130f0-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/abae3b9c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/abc31ce2-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/abd1cfbc-d2cf-11ed-914c-000d3a8f56ff.png	a painting of the last supper with animals heads eating humans	right
https://sdcomparisons.blob.core.windows.net/prompts-comparison/abdf3062-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/abf04c1c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/abfe0cd0-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/ac0ad82a-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/ac1ce164-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/ac32f148-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/ac3be5e6-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/ac47c7d0-d2cf-11ed-914c-000d3a8f56ff.png	a poster of italian f 1 gran prix in monza 1964	right
https://sdcomparisons.blob.core.windows.net/prompts-comparison/ac87eec8-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/ac9d7874-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/aca972b4-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/acb52bc2-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/ac53d03e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/ac60872a-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/ac6e463a-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/ac7763aa-d2cf-11ed-914c-000d3a8f56ff.png	a young blonde woman in a yellow skirt in front of a landscape	left
https://sdcomparisons.blob.core.windows.net/prompts-comparison/acc04228-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/acc94b52-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/acd621ce-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/ace15882-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/acf1fb92-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/acfd1b44-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/ad0dfa22-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/ad1bb0ea-d2cf-11ed-914c-000d3a8f56ff.png	Cristiano Ronaldo with a Big floppa on his left hand	right
https://sdcomparisons.blob.core.windows.net/prompts-comparison/ad2d6a9c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/ad423d78-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/ad4f6a3e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/ad5d5bd0-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/ad76f734-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/ad7d2758-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/ad861ef8-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/ad8b9b8a-d2cf-11ed-914c-000d3a8f56ff.png	a boy holding a teddy bear confronting a dark aerial man in the middle of a city with tall buildings and shadow figures in the windows	right
